'Time','ECG1','ECG2'
'[11:30:45.406]',-0.195,-0.305
'[11:30:45.414]',-0.185,-0.295
'[11:30:45.422]',-0.165,-0.285
'[11:30:45.430]',-0.145,-0.295
'[11:30:45.438]',-0.135,-0.285
'[11:30:45.445]',-0.105,-0.275
'[11:30:45.453]',-0.075,-0.265
'[11:30:45.461]',-0.075,-0.265
'[11:30:45.469]',-0.055,-0.255
'[11:30:45.477]',-0.035,-0.235
'[11:30:45.484]',-0.065,-0.225
'[11:30:45.492]',-0.015,-0.195
'[11:30:45.500]',0.025,-0.195
'[11:30:45.508]',0.055,-0.175
'[11:30:45.516]',0.075,-0.155
'[11:30:45.523]',0.115,-0.155
'[11:30:45.531]',0.165,-0.145
'[11:30:45.539]',0.205,-0.125
'[11:30:45.547]',0.285,-0.115
'[11:30:45.555]',0.325,-0.115
'[11:30:45.563]',0.345,-0.115
'[11:30:45.570]',0.355,-0.115
'[11:30:45.578]',0.365,-0.115
'[11:30:45.586]',0.325,-0.125
'[11:30:45.594]',0.255,-0.145
'[11:30:45.602]',0.205,-0.175
'[11:30:45.609]',0.115,-0.205
'[11:30:45.617]',0.055,-0.225
'[11:30:45.625]',0.015,-0.225
'[11:30:45.633]',-0.015,-0.225
'[11:30:45.641]',-0.035,-0.225
'[11:30:45.648]',-0.065,-0.215
'[11:30:45.656]',-0.055,-0.225
'[11:30:45.664]',-0.055,-0.215
'[11:30:45.672]',-0.055,-0.215
'[11:30:45.680]',-0.035,-0.215
'[11:30:45.688]',-0.035,-0.215
'[11:30:45.695]',-0.045,-0.205
'[11:30:45.703]',-0.045,-0.175
'[11:30:45.711]',-0.055,-0.145
'[11:30:45.719]',-0.015,-0.135
'[11:30:45.727]',0.065,-0.125
'[11:30:45.734]',0.085,-0.115
'[11:30:45.742]',0.165,-0.155
'[11:30:45.750]',0.205,-0.175
'[11:30:45.758]',0.185,-0.185
'[11:30:45.766]',0.145,-0.175
'[11:30:45.773]',0.145,-0.185
'[11:30:45.781]',0.105,-0.195
'[11:30:45.789]',0.065,-0.225
'[11:30:45.797]',-0.015,-0.265
'[11:30:45.805]',-0.075,-0.275
'[11:30:45.813]',-0.115,-0.275
'[11:30:45.820]',-0.095,-0.285
'[11:30:45.828]',-0.105,-0.265
'[11:30:45.836]',-0.115,-0.245
'[11:30:45.844]',-0.425,-0.175
'[11:30:45.852]',-0.655,0.005
'[11:30:45.859]',-0.415,0.015
'[11:30:45.867]',0.425,-0.225
'[11:30:45.875]',1.115,-0.925
'[11:30:45.883]',0.585,-1.015
'[11:30:45.891]',-0.135,-0.765
'[11:30:45.898]',-0.365,-0.415
'[11:30:45.906]',-0.285,-0.245
'[11:30:45.914]',-0.195,-0.225
'[11:30:45.922]',-0.165,-0.255
'[11:30:45.930]',-0.155,-0.265
'[11:30:45.938]',-0.155,-0.265
'[11:30:45.945]',-0.155,-0.245
'[11:30:45.953]',-0.155,-0.235
'[11:30:45.961]',-0.135,-0.245
'[11:30:45.969]',-0.145,-0.245
'[11:30:45.977]',-0.105,-0.225
'[11:30:45.984]',-0.095,-0.225
'[11:30:45.992]',-0.085,-0.215
'[11:30:46.000]',-0.075,-0.205
'[11:30:46.008]',-0.055,-0.175
'[11:30:46.016]',-0.035,-0.165
'[11:30:46.023]',-0.035,-0.145
'[11:30:46.031]',-0.025,-0.135
'[11:30:46.039]',0.035,-0.105
'[11:30:46.047]',0.065,-0.095
'[11:30:46.055]',0.125,-0.085
'[11:30:46.063]',0.155,-0.065
'[11:30:46.070]',0.195,-0.065
'[11:30:46.078]',0.225,-0.065
'[11:30:46.086]',0.235,-0.065
'[11:30:46.094]',0.255,-0.075
'[11:30:46.102]',0.275,-0.065
'[11:30:46.109]',0.275,-0.085
'[11:30:46.117]',0.245,-0.135
'[11:30:46.125]',0.165,-0.155
'[11:30:46.133]',0.115,-0.185
'[11:30:46.141]',0.035,-0.205
'[11:30:46.148]',-0.025,-0.225
'[11:30:46.156]',-0.055,-0.235
'[11:30:46.164]',-0.055,-0.225
'[11:30:46.172]',-0.075,-0.235
'[11:30:46.180]',-0.065,-0.235
'[11:30:46.188]',-0.065,-0.235
'[11:30:46.195]',-0.075,-0.235
'[11:30:46.203]',-0.075,-0.215
'[11:30:46.211]',-0.085,-0.225
'[11:30:46.219]',-0.075,-0.195
'[11:30:46.227]',-0.055,-0.165
'[11:30:46.234]',-0.015,-0.165
'[11:30:46.242]',0.015,-0.145
'[11:30:46.250]',0.025,-0.145
'[11:30:46.258]',0.045,-0.135
'[11:30:46.266]',0.125,-0.165
'[11:30:46.273]',0.125,-0.165
'[11:30:46.281]',0.105,-0.165
'[11:30:46.289]',0.105,-0.175
'[11:30:46.297]',0.055,-0.185
'[11:30:46.305]',0.055,-0.215
'[11:30:46.313]',-0.025,-0.235
'[11:30:46.320]',-0.115,-0.255
'[11:30:46.328]',-0.185,-0.265
'[11:30:46.336]',-0.215,-0.265
'[11:30:46.344]',-0.225,-0.255
'[11:30:46.352]',-0.195,-0.255
'[11:30:46.359]',-0.235,-0.225
'[11:30:46.367]',-0.525,-0.145
'[11:30:46.375]',-0.675,0.085
'[11:30:46.383]',-0.275,0.055
'[11:30:46.391]',0.585,-0.315
'[11:30:46.398]',0.925,-1.065
'[11:30:46.406]',0.235,-0.975
'[11:30:46.414]',-0.305,-0.645
'[11:30:46.422]',-0.385,-0.305
'[11:30:46.430]',-0.285,-0.185
'[11:30:46.438]',-0.255,-0.205
'[11:30:46.445]',-0.255,-0.225
'[11:30:46.453]',-0.265,-0.225
'[11:30:46.461]',-0.275,-0.215
'[11:30:46.469]',-0.265,-0.205
'[11:30:46.477]',-0.265,-0.215
'[11:30:46.484]',-0.245,-0.205
'[11:30:46.492]',-0.235,-0.195
'[11:30:46.500]',-0.215,-0.205
'[11:30:46.508]',-0.215,-0.175
'[11:30:46.516]',-0.205,-0.165
'[11:30:46.523]',-0.205,-0.145
'[11:30:46.531]',-0.165,-0.135
'[11:30:46.539]',-0.155,-0.105
'[11:30:46.547]',-0.135,-0.085
'[11:30:46.555]',-0.085,-0.075
'[11:30:46.563]',-0.055,-0.045
'[11:30:46.570]',-0.005,-0.035
'[11:30:46.578]',0.015,-0.035
'[11:30:46.586]',0.045,-0.025
'[11:30:46.594]',0.075,-0.005
'[11:30:46.602]',0.135,0.005
'[11:30:46.609]',0.155,0.005
'[11:30:46.617]',0.185,-0.005
'[11:30:46.625]',0.205,-0.015
'[11:30:46.633]',0.175,-0.035
'[11:30:46.641]',0.125,-0.065
'[11:30:46.648]',0.055,-0.095
'[11:30:46.656]',-0.015,-0.135
'[11:30:46.664]',-0.085,-0.145
'[11:30:46.672]',-0.135,-0.175
'[11:30:46.680]',-0.175,-0.175
'[11:30:46.688]',-0.165,-0.175
'[11:30:46.695]',-0.155,-0.165
'[11:30:46.703]',-0.155,-0.175
'[11:30:46.711]',-0.195,-0.165
'[11:30:46.719]',-0.185,-0.175
'[11:30:46.727]',-0.205,-0.155
'[11:30:46.734]',-0.195,-0.145
'[11:30:46.742]',-0.155,-0.125
'[11:30:46.750]',-0.115,-0.115
'[11:30:46.758]',-0.105,-0.095
'[11:30:46.766]',-0.095,-0.095
'[11:30:46.773]',-0.085,-0.085
'[11:30:46.781]',-0.045,-0.085
'[11:30:46.789]',0.045,-0.115
'[11:30:46.797]',0.025,-0.115
'[11:30:46.805]',0.025,-0.115
'[11:30:46.813]',0.015,-0.135
'[11:30:46.820]',-0.015,-0.125
'[11:30:46.828]',-0.055,-0.135
'[11:30:46.836]',-0.135,-0.185
'[11:30:46.844]',-0.215,-0.195
'[11:30:46.852]',-0.255,-0.205
'[11:30:46.859]',-0.215,-0.185
'[11:30:46.867]',-0.205,-0.195
'[11:30:46.875]',-0.185,-0.185
'[11:30:46.883]',-0.235,-0.115
'[11:30:46.891]',-0.525,-0.015
'[11:30:46.898]',-0.595,0.135
'[11:30:46.906]',-0.185,-0.005
'[11:30:46.914]',0.465,-0.445
'[11:30:46.922]',0.625,-0.905
'[11:30:46.930]',0.105,-0.735
'[11:30:46.938]',-0.345,-0.455
'[11:30:46.945]',-0.415,-0.215
'[11:30:46.953]',-0.405,-0.105
'[11:30:46.961]',-0.335,-0.135
'[11:30:46.969]',-0.295,-0.135
'[11:30:46.977]',-0.265,-0.135
'[11:30:46.984]',-0.265,-0.135
'[11:30:46.992]',-0.245,-0.125
'[11:30:47.000]',-0.235,-0.115
'[11:30:47.008]',-0.235,-0.105
'[11:30:47.016]',-0.235,-0.095
'[11:30:47.023]',-0.235,-0.095
'[11:30:47.031]',-0.215,-0.075
'[11:30:47.039]',-0.195,-0.065
'[11:30:47.047]',-0.195,-0.055
'[11:30:47.055]',-0.175,-0.035
'[11:30:47.063]',-0.165,-0.025
'[11:30:47.070]',-0.125,0.005
'[11:30:47.078]',-0.115,0.015
'[11:30:47.086]',-0.095,0.035
'[11:30:47.094]',-0.045,0.035
'[11:30:47.102]',0.025,0.065
'[11:30:47.109]',0.065,0.055
'[11:30:47.117]',0.125,0.055
'[11:30:47.125]',0.145,0.065
'[11:30:47.133]',0.185,0.065
'[11:30:47.141]',0.205,0.055
'[11:30:47.148]',0.165,0.045
'[11:30:47.156]',0.145,0.015
'[11:30:47.164]',0.085,-0.005
'[11:30:47.172]',0.005,-0.045
'[11:30:47.180]',-0.065,-0.055
'[11:30:47.188]',-0.125,-0.075
'[11:30:47.195]',-0.155,-0.065
'[11:30:47.203]',-0.165,-0.075
'[11:30:47.211]',-0.185,-0.095
'[11:30:47.219]',-0.205,-0.085
'[11:30:47.227]',-0.205,-0.085
'[11:30:47.234]',-0.175,-0.065
'[11:30:47.242]',-0.165,-0.075
'[11:30:47.250]',-0.175,-0.065
'[11:30:47.258]',-0.185,-0.045
'[11:30:47.266]',-0.165,-0.025
'[11:30:47.273]',-0.155,-0.015
'[11:30:47.281]',-0.145,0.005
'[11:30:47.289]',-0.095,0.015
'[11:30:47.297]',-0.075,-0.005
'[11:30:47.305]',0.005,-0.035
'[11:30:47.313]',-0.005,-0.025
'[11:30:47.320]',0.015,-0.025
'[11:30:47.328]',0.005,-0.035
'[11:30:47.336]',-0.045,-0.055
'[11:30:47.344]',-0.085,-0.055
'[11:30:47.352]',-0.165,-0.085
'[11:30:47.359]',-0.205,-0.105
'[11:30:47.367]',-0.245,-0.125
'[11:30:47.375]',-0.275,-0.115
'[11:30:47.383]',-0.285,-0.095
'[11:30:47.391]',-0.275,-0.095
'[11:30:47.398]',-0.335,-0.035
'[11:30:47.406]',-0.645,0.045
'[11:30:47.414]',-0.725,0.225
'[11:30:47.422]',-0.315,0.135
'[11:30:47.430]',0.415,-0.205
'[11:30:47.438]',0.745,-0.895
'[11:30:47.445]',0.175,-0.775
'[11:30:47.453]',-0.365,-0.505
'[11:30:47.461]',-0.515,-0.215
'[11:30:47.469]',-0.435,-0.055
'[11:30:47.477]',-0.365,-0.065
'[11:30:47.484]',-0.325,-0.075
'[11:30:47.492]',-0.305,-0.075
'[11:30:47.500]',-0.285,-0.075
'[11:30:47.508]',-0.295,-0.055
'[11:30:47.516]',-0.285,-0.045
'[11:30:47.523]',-0.265,-0.025
'[11:30:47.531]',-0.235,-0.025
'[11:30:47.539]',-0.225,-0.015
'[11:30:47.547]',-0.235,-0.005
'[11:30:47.555]',-0.225,0.005
'[11:30:47.563]',-0.225,0.035
'[11:30:47.570]',-0.205,0.065
'[11:30:47.578]',-0.195,0.075
'[11:30:47.586]',-0.205,0.085
'[11:30:47.594]',-0.185,0.105
'[11:30:47.602]',-0.115,0.135
'[11:30:47.609]',-0.065,0.135
'[11:30:47.617]',0.035,0.125
'[11:30:47.625]',0.075,0.145
'[11:30:47.633]',0.125,0.135
'[11:30:47.641]',0.165,0.125
'[11:30:47.648]',0.185,0.115
'[11:30:47.656]',0.185,0.115
'[11:30:47.664]',0.185,0.115
'[11:30:47.672]',0.145,0.085
'[11:30:47.680]',0.085,0.055
'[11:30:47.688]',0.005,0.025
'[11:30:47.695]',-0.095,0.005
'[11:30:47.703]',-0.165,-0.015
'[11:30:47.711]',-0.205,-0.025
'[11:30:47.719]',-0.195,-0.035
'[11:30:47.727]',-0.215,-0.035
'[11:30:47.734]',-0.215,-0.035
'[11:30:47.742]',-0.215,-0.035
'[11:30:47.750]',-0.215,-0.025
'[11:30:47.758]',-0.205,-0.035
'[11:30:47.766]',-0.195,-0.025
'[11:30:47.773]',-0.205,-0.005
'[11:30:47.781]',-0.165,0.025
'[11:30:47.789]',-0.125,0.015
'[11:30:47.797]',-0.125,0.055
'[11:30:47.805]',-0.095,0.045
'[11:30:47.813]',-0.085,0.045
'[11:30:47.820]',0.005,0.035
'[11:30:47.828]',0.015,0.035
'[11:30:47.836]',-0.015,0.015
'[11:30:47.844]',-0.035,-0.015
'[11:30:47.852]',-0.055,-0.005
'[11:30:47.859]',-0.125,-0.025
'[11:30:47.867]',-0.165,-0.045
'[11:30:47.875]',-0.255,-0.085
'[11:30:47.883]',-0.295,-0.085
'[11:30:47.891]',-0.335,-0.075
'[11:30:47.898]',-0.325,-0.085
'[11:30:47.906]',-0.325,-0.065
'[11:30:47.914]',-0.375,0.035
'[11:30:47.922]',-0.675,0.125
'[11:30:47.930]',-0.715,0.215
'[11:30:47.938]',-0.235,0.095
'[11:30:47.945]',0.525,-0.195
'[11:30:47.953]',0.705,-0.675
'[11:30:47.961]',0.155,-0.535
'[11:30:47.969]',-0.375,-0.425
'[11:30:47.977]',-0.565,-0.255
'[11:30:47.984]',-0.545,-0.075
'[11:30:47.992]',-0.465,-0.035
'[11:30:48.000]',-0.335,-0.055
'[11:30:48.008]',-0.325,-0.055
'[11:30:48.016]',-0.355,-0.035
'[11:30:48.023]',-0.355,-0.035
'[11:30:48.031]',-0.335,-0.045
'[11:30:48.039]',-0.315,-0.025
'[11:30:48.047]',-0.315,-0.015
'[11:30:48.055]',-0.295,-0.015
'[11:30:48.063]',-0.295,-0.005
'[11:30:48.070]',-0.255,-0.005
'[11:30:48.078]',-0.285,0.015
'[11:30:48.086]',-0.265,0.025
'[11:30:48.094]',-0.245,0.035
'[11:30:48.102]',-0.205,0.065
'[11:30:48.109]',-0.175,0.065
'[11:30:48.117]',-0.145,0.085
'[11:30:48.125]',-0.115,0.095
'[11:30:48.133]',-0.035,0.095
'[11:30:48.141]',0.015,0.115
'[11:30:48.148]',0.035,0.105
'[11:30:48.156]',0.045,0.095
'[11:30:48.164]',0.105,0.105
'[11:30:48.172]',0.135,0.095
'[11:30:48.180]',0.125,0.085
'[11:30:48.188]',0.105,0.065
'[11:30:48.195]',0.025,0.065
'[11:30:48.203]',-0.035,0.045
'[11:30:48.211]',-0.135,0.025
'[11:30:48.219]',-0.175,0.005
'[11:30:48.227]',-0.195,-0.005
'[11:30:48.234]',-0.265,-0.015
'[11:30:48.242]',-0.275,-0.015
'[11:30:48.250]',-0.255,-0.015
'[11:30:48.258]',-0.265,-0.015
'[11:30:48.266]',-0.275,-0.005
'[11:30:48.273]',-0.295,-0.015
'[11:30:48.281]',-0.285,0.005
'[11:30:48.289]',-0.245,0.035
'[11:30:48.297]',-0.225,0.045
'[11:30:48.305]',-0.215,0.055
'[11:30:48.313]',-0.185,0.055
'[11:30:48.320]',-0.195,0.075
'[11:30:48.328]',-0.135,0.075
'[11:30:48.336]',-0.065,0.045
'[11:30:48.344]',-0.065,0.045
'[11:30:48.352]',-0.065,0.045
'[11:30:48.359]',-0.075,0.035
'[11:30:48.367]',-0.075,0.025
'[11:30:48.375]',-0.125,0.005
'[11:30:48.383]',-0.215,-0.015
'[11:30:48.391]',-0.275,-0.055
'[11:30:48.398]',-0.345,-0.065
'[11:30:48.406]',-0.365,-0.065
'[11:30:48.414]',-0.365,-0.045
'[11:30:48.422]',-0.345,-0.015
'[11:30:48.430]',-0.475,0.105
'[11:30:48.438]',-0.765,0.225
'[11:30:48.445]',-0.605,0.325
'[11:30:48.453]',0.085,0.125
'[11:30:48.461]',0.795,-0.385
'[11:30:48.469]',0.545,-0.595
'[11:30:48.477]',-0.115,-0.475
'[11:30:48.484]',-0.555,-0.315
'[11:30:48.492]',-0.585,-0.135
'[11:30:48.500]',-0.545,-0.015
'[11:30:48.508]',-0.425,-0.005
'[11:30:48.516]',-0.385,-0.015
'[11:30:48.523]',-0.395,-0.025
'[11:30:48.531]',-0.375,-0.015
'[11:30:48.539]',-0.355,-0.015
'[11:30:48.547]',-0.355,-0.015
'[11:30:48.555]',-0.325,-0.005
'[11:30:48.563]',-0.325,-0.005
'[11:30:48.570]',-0.325,0.015
'[11:30:48.578]',-0.295,0.015
'[11:30:48.586]',-0.305,0.025
'[11:30:48.594]',-0.285,0.045
'[11:30:48.602]',-0.215,0.075
'[11:30:48.609]',-0.205,0.085
'[11:30:48.617]',-0.155,0.085
'[11:30:48.625]',-0.115,0.105
'[11:30:48.633]',-0.085,0.125
'[11:30:48.641]',-0.055,0.135
'[11:30:48.648]',-0.015,0.135
'[11:30:48.656]',0.025,0.135
'[11:30:48.664]',0.085,0.125
'[11:30:48.672]',0.095,0.125
'[11:30:48.680]',0.125,0.125
'[11:30:48.688]',0.155,0.105
'[11:30:48.695]',0.135,0.095
'[11:30:48.703]',0.105,0.085
'[11:30:48.711]',0.045,0.085
'[11:30:48.719]',-0.015,0.065
'[11:30:48.727]',-0.065,0.045
'[11:30:48.734]',-0.125,0.025
'[11:30:48.742]',-0.165,0.015
'[11:30:48.750]',-0.185,0.005
'[11:30:48.758]',-0.195,0.005
'[11:30:48.766]',-0.215,-0.005
'[11:30:48.773]',-0.205,0.015
'[11:30:48.781]',-0.205,0.005
'[11:30:48.789]',-0.185,0.005
'[11:30:48.797]',-0.195,0.025
'[11:30:48.805]',-0.195,0.045
'[11:30:48.813]',-0.145,0.065
'[11:30:48.820]',-0.115,0.065
'[11:30:48.828]',-0.105,0.085
'[11:30:48.836]',-0.105,0.085
'[11:30:48.844]',-0.075,0.085
'[11:30:48.852]',0.005,0.065
'[11:30:48.859]',0.015,0.065
'[11:30:48.867]',0.025,0.055
'[11:30:48.875]',0.005,0.025
'[11:30:48.883]',-0.035,0.045
'[11:30:48.891]',-0.055,0.025
'[11:30:48.898]',-0.125,-0.015
'[11:30:48.906]',-0.175,-0.035
'[11:30:48.914]',-0.215,-0.045
'[11:30:48.922]',-0.235,-0.045
'[11:30:48.930]',-0.235,-0.055
'[11:30:48.938]',-0.225,-0.005
'[11:30:48.945]',-0.345,0.105
'[11:30:48.953]',-0.605,0.205
'[11:30:48.961]',-0.515,0.305
'[11:30:48.969]',0.085,0.115
'[11:30:48.977]',0.735,-0.455
'[11:30:48.984]',0.485,-0.615
'[11:30:48.992]',-0.105,-0.505
'[11:30:49.000]',-0.455,-0.295
'[11:30:49.008]',-0.445,-0.065
'[11:30:49.016]',-0.385,0.005
'[11:30:49.023]',-0.315,-0.005
'[11:30:49.031]',-0.285,-0.015
'[11:30:49.039]',-0.275,-0.015
'[11:30:49.047]',-0.275,-0.015
'[11:30:49.055]',-0.255,-0.005
'[11:30:49.063]',-0.265,0.005
'[11:30:49.070]',-0.255,0.015
'[11:30:49.078]',-0.235,0.025
'[11:30:49.086]',-0.235,0.025
'[11:30:49.094]',-0.235,0.035
'[11:30:49.102]',-0.215,0.045
'[11:30:49.109]',-0.215,0.065
'[11:30:49.117]',-0.165,0.085
'[11:30:49.125]',-0.155,0.095
'[11:30:49.133]',-0.115,0.125
'[11:30:49.141]',-0.075,0.135
'[11:30:49.148]',-0.055,0.145
'[11:30:49.156]',-0.015,0.155
'[11:30:49.164]',0.045,0.165
'[11:30:49.172]',0.115,0.165
'[11:30:49.180]',0.165,0.155
'[11:30:49.188]',0.175,0.145
'[11:30:49.195]',0.165,0.145
'[11:30:49.203]',0.165,0.125
'[11:30:49.211]',0.105,0.115
'[11:30:49.219]',0.095,0.095
'[11:30:49.227]',0.025,0.065
'[11:30:49.234]',-0.045,0.045
'[11:30:49.242]',-0.085,0.035
'[11:30:49.250]',-0.125,0.025
'[11:30:49.258]',-0.155,0.005
'[11:30:49.266]',-0.165,0.015
'[11:30:49.273]',-0.205,0.015
'[11:30:49.281]',-0.185,0.015
'[11:30:49.289]',-0.185,0.015
'[11:30:49.297]',-0.185,0.015
'[11:30:49.305]',-0.175,0.025
'[11:30:49.313]',-0.185,0.045
'[11:30:49.320]',-0.135,0.085
'[11:30:49.328]',-0.105,0.085
'[11:30:49.336]',-0.105,0.115
'[11:30:49.344]',-0.055,0.105
'[11:30:49.352]',0.005,0.105
'[11:30:49.359]',0.045,0.085
'[11:30:49.367]',0.065,0.085
'[11:30:49.375]',0.055,0.065
'[11:30:49.383]',0.045,0.055
'[11:30:49.391]',0.005,0.065
'[11:30:49.398]',-0.015,0.045
'[11:30:49.406]',-0.065,0.015
'[11:30:49.414]',-0.135,-0.005
'[11:30:49.422]',-0.195,-0.025
'[11:30:49.430]',-0.245,-0.025
'[11:30:49.438]',-0.235,-0.025
'[11:30:49.445]',-0.235,-0.035
'[11:30:49.453]',-0.255,0.015
'[11:30:49.461]',-0.585,0.085
'[11:30:49.469]',-0.745,0.265
'[11:30:49.477]',-0.345,0.225
'[11:30:49.484]',0.455,-0.065
'[11:30:49.492]',0.845,-0.775
'[11:30:49.500]',0.225,-0.695
'[11:30:49.508]',-0.365,-0.465
'[11:30:49.516]',-0.505,-0.185
'[11:30:49.523]',-0.455,-0.005
'[11:30:49.531]',-0.355,0.005
'[11:30:49.539]',-0.325,-0.015
'[11:30:49.547]',-0.315,-0.005
'[11:30:49.555]',-0.285,-0.005
'[11:30:49.563]',-0.295,-0.015
'[11:30:49.570]',-0.285,-0.015
'[11:30:49.578]',-0.285,-0.005
'[11:30:49.586]',-0.255,-0.005
'[11:30:49.594]',-0.285,-0.015
'[11:30:49.602]',-0.225,0.005
'[11:30:49.609]',-0.215,0.005
'[11:30:49.617]',-0.195,0.045
'[11:30:49.625]',-0.185,0.055
'[11:30:49.633]',-0.155,0.065
'[11:30:49.641]',-0.145,0.095
'[11:30:49.648]',-0.135,0.125
'[11:30:49.656]',-0.075,0.145
'[11:30:49.664]',0.015,0.145
'[11:30:49.672]',0.055,0.175
'[11:30:49.680]',0.075,0.165
'[11:30:49.688]',0.135,0.165
'[11:30:49.695]',0.135,0.165
'[11:30:49.703]',0.145,0.165
'[11:30:49.711]',0.155,0.165
'[11:30:49.719]',0.155,0.135
'[11:30:49.727]',0.125,0.125
'[11:30:49.734]',0.065,0.095
'[11:30:49.742]',0.025,0.045
'[11:30:49.750]',-0.065,0.035
'[11:30:49.758]',-0.145,0.025
'[11:30:49.766]',-0.155,0.005
'[11:30:49.773]',-0.205,-0.015
'[11:30:49.781]',-0.235,-0.025
'[11:30:49.789]',-0.225,-0.015
'[11:30:49.797]',-0.225,-0.035
'[11:30:49.805]',-0.195,-0.015
'[11:30:49.813]',-0.225,-0.005
'[11:30:49.820]',-0.195,-0.015
'[11:30:49.828]',-0.225,0.005
'[11:30:49.836]',-0.215,0.005
'[11:30:49.844]',-0.205,0.025
'[11:30:49.852]',-0.155,0.025
'[11:30:49.859]',-0.185,0.065
'[11:30:49.867]',-0.165,0.065
'[11:30:49.875]',-0.095,0.075
'[11:30:49.883]',-0.005,0.025
'[11:30:49.891]',-0.025,0.045
'[11:30:49.898]',-0.045,0.025
'[11:30:49.906]',-0.035,0.005
'[11:30:49.914]',-0.085,0.015
'[11:30:49.922]',-0.105,0.005
'[11:30:49.930]',-0.185,-0.045
'[11:30:49.938]',-0.255,-0.075
'[11:30:49.945]',-0.315,-0.065
'[11:30:49.953]',-0.325,-0.055
'[11:30:49.961]',-0.335,-0.065
'[11:30:49.969]',-0.335,-0.035
'[11:30:49.977]',-0.455,0.055
'[11:30:49.984]',-0.805,0.215
'[11:30:49.992]',-0.665,0.355
'[11:30:50.000]',0.075,0.215
'[11:30:50.008]',0.845,-0.235
'[11:30:50.016]',0.785,-0.695
'[11:30:50.023]',0.005,-0.535
'[11:30:50.031]',-0.545,-0.365
'[11:30:50.039]',-0.625,-0.185
'[11:30:50.047]',-0.585,-0.035
'[11:30:50.055]',-0.475,-0.025
'[11:30:50.063]',-0.385,-0.005
'[11:30:50.070]',-0.345,-0.035
'[11:30:50.078]',-0.375,-0.045
'[11:30:50.086]',-0.395,-0.065
'[11:30:50.094]',-0.375,-0.055
'[11:30:50.102]',-0.375,-0.065
'[11:30:50.109]',-0.355,-0.055
'[11:30:50.117]',-0.345,-0.065
'[11:30:50.125]',-0.325,-0.065
'[11:30:50.133]',-0.305,-0.055
'[11:30:50.141]',-0.305,-0.045
'[11:30:50.148]',-0.275,-0.025
'[11:30:50.156]',-0.215,-0.055
'[11:30:50.164]',-0.185,-0.025
'[11:30:50.172]',-0.145,0.005
'[11:30:50.180]',-0.075,0.025
'[11:30:50.188]',-0.055,0.035
'[11:30:50.195]',0.005,0.035
'[11:30:50.203]',0.025,0.045
'[11:30:50.211]',0.055,0.055
'[11:30:50.219]',0.095,0.055
'[11:30:50.227]',0.135,0.065
'[11:30:50.234]',0.135,0.085
'[11:30:50.242]',0.185,0.025
'[11:30:50.250]',0.085,0.005
'[11:30:50.258]',0.045,0.005
'[11:30:50.266]',-0.025,-0.025
'[11:30:50.273]',-0.115,-0.055
'[11:30:50.281]',-0.145,-0.085
'[11:30:50.289]',-0.195,-0.075
'[11:30:50.297]',-0.215,-0.085
'[11:30:50.305]',-0.215,-0.075
'[11:30:50.313]',-0.195,-0.075
'[11:30:50.320]',-0.195,-0.055
'[11:30:50.328]',-0.185,-0.045
'[11:30:50.336]',-0.195,-0.065
'[11:30:50.344]',-0.195,-0.075
'[11:30:50.352]',-0.205,-0.055
'[11:30:50.359]',-0.225,-0.045
'[11:30:50.367]',-0.175,-0.035
'[11:30:50.375]',-0.165,-0.005
'[11:30:50.383]',-0.105,-0.005
'[11:30:50.391]',-0.145,0.005
'[11:30:50.398]',-0.115,0.015
'[11:30:50.406]',-0.075,0.025
'[11:30:50.414]',0.005,-0.015
'[11:30:50.422]',-0.025,-0.015
'[11:30:50.430]',0.025,-0.025
'[11:30:50.438]',-0.025,-0.045
'[11:30:50.445]',-0.065,-0.055
'[11:30:50.453]',-0.085,-0.035
'[11:30:50.461]',-0.135,-0.075
'[11:30:50.469]',-0.185,-0.095
'[11:30:50.477]',-0.195,-0.115
'[11:30:50.484]',-0.265,-0.135
'[11:30:50.492]',-0.295,-0.145
'[11:30:50.500]',-0.305,-0.115
'[11:30:50.508]',-0.365,-0.025
'[11:30:50.516]',-0.685,0.085
'[11:30:50.523]',-0.705,0.235
'[11:30:50.531]',-0.165,0.165
'[11:30:50.539]',0.725,-0.165
'[11:30:50.547]',0.945,-0.785
'[11:30:50.555]',0.165,-0.685
'[11:30:50.563]',-0.435,-0.545
'[11:30:50.570]',-0.545,-0.325
'[11:30:50.578]',-0.485,-0.145
'[11:30:50.586]',-0.395,-0.135
'[11:30:50.594]',-0.305,-0.135
'[11:30:50.602]',-0.285,-0.115
'[11:30:50.609]',-0.275,-0.105
'[11:30:50.617]',-0.265,-0.125
'[11:30:50.625]',-0.255,-0.115
'[11:30:50.633]',-0.235,-0.105
'[11:30:50.641]',-0.255,-0.105
'[11:30:50.648]',-0.245,-0.075
'[11:30:50.656]',-0.225,-0.075
'[11:30:50.664]',-0.205,-0.065
'[11:30:50.672]',-0.205,-0.055
'[11:30:50.680]',-0.215,-0.035
'[11:30:50.688]',-0.185,-0.015
'[11:30:50.695]',-0.155,0.005
'[11:30:50.703]',-0.115,0.025
'[11:30:50.711]',-0.145,0.065
'[11:30:50.719]',-0.075,0.075
'[11:30:50.727]',-0.015,0.065
'[11:30:50.734]',0.055,0.085
'[11:30:50.742]',0.095,0.045
'[11:30:50.750]',0.095,0.055
'[11:30:50.758]',0.085,0.045
